Entity,Code,Day,cumulative_estimated_daily_excess_deaths,Total confirmed deaths due to COVID-19,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot
Sint Maarten (Dutch part),SXM,2021-01-18,41.33095,,80.53083,9.329215
Sint Maarten (Dutch part),SXM,2021-01-25,42.178658,,82.18793,9.494214
Sint Maarten (Dutch part),SXM,2021-02-01,43.025314,,83.88893,9.63826
Sint Maarten (Dutch part),SXM,2021-02-08,43.802967,,85.57544,9.644041
Sint Maarten (Dutch part),SXM,2021-02-15,44.50442,,87.19978,9.729103
Sint Maarten (Dutch part),SXM,2021-02-22,45.181454,,88.77358,9.779918
Sint Maarten (Dutch part),SXM,2021-03-01,45.82157,,90.248604,9.8315325
Sint Maarten (Dutch part),SXM,2021-03-08,46.451435,,91.74364,9.744483
Sint Maarten (Dutch part),SXM,2021-03-15,47.142853,,93.318184,9.561786
Sint Maarten (Dutch part),SXM,2021-03-22,47.883602,,95.23307,9.586228
Sint Maarten (Dutch part),SXM,2021-03-29,48.629524,,96.73738,9.51243
Sint Maarten (Dutch part),SXM,2021-04-05,49.366993,,98.32061,9.41736
Sint Maarten (Dutch part),SXM,2021-04-12,50.126385,,99.92743,9.3427105
Sint Maarten (Dutch part),SXM,2021-04-19,50.85786,,101.509796,9.335796
Sint Maarten (Dutch part),SXM,2021-04-26,51.572605,,103.07372,9.207998
Sint Maarten (Dutch part),SXM,2021-05-03,52.324295,,104.58788,9.226654
Sint Maarten (Dutch part),SXM,2021-05-10,53.078506,,106.11244,9.234161
Sint Maarten (Dutch part),SXM,2021-05-17,53.86831,,107.698944,8.99869
Sint Maarten (Dutch part),SXM,2021-05-24,55.313988,,109.52183,9.22175
Sint Maarten (Dutch part),SXM,2021-05-31,56.278374,,110.90921,9.065389
Sint Maarten (Dutch part),SXM,2021-06-07,58.589657,,114.394325,10.59697
Sint Maarten (Dutch part),SXM,2021-06-14,61.235023,,117.83563,11.995707
Sint Maarten (Dutch part),SXM,2021-06-21,62.554882,,119.90342,12.405052
Sint Maarten (Dutch part),SXM,2021-06-28,63.927464,,122.01575,13.014956
Sint Maarten (Dutch part),SXM,2021-07-05,65.129745,,124.12774,13.394802
Sint Maarten (Dutch part),SXM,2021-07-12,66.33902,,125.89294,13.717501
Sint Maarten (Dutch part),SXM,2021-07-19,67.146194,,127.41126,13.516808
Sint Maarten (Dutch part),SXM,2021-07-26,67.90625,,129.05276,13.355104
Sint Maarten (Dutch part),SXM,2021-08-02,69.398964,,131.21463,13.643743
Sint Maarten (Dutch part),SXM,2021-08-09,73.78844,,136.18047,16.552677
Sint Maarten (Dutch part),SXM,2021-08-16,78.79948,,141.5399,20.809414
Sint Maarten (Dutch part),SXM,2021-08-23,83.557655,,146.56557,24.255222
Sint Maarten (Dutch part),SXM,2021-08-30,91.31083,,156.20259,29.863094
Sint Maarten (Dutch part),SXM,2021-09-06,98.64911,,164.53986,34.710197
Sint Maarten (Dutch part),SXM,2021-09-13,103.75241,,170.08624,37.03299
Sint Maarten (Dutch part),SXM,2021-09-20,110.29387,,174.86053,40.220818
Sint Maarten (Dutch part),SXM,2021-09-27,115.26634,,181.0832,43.772602
Sint Maarten (Dutch part),SXM,2021-10-04,118.41482,,183.99245,46.023666
Sint Maarten (Dutch part),SXM,2021-10-11,120.86794,,186.69276,47.368713
Sint Maarten (Dutch part),SXM,2021-10-18,124.3653,,190.74055,49.492
Sint Maarten (Dutch part),SXM,2021-10-25,126.68206,,193.49617,50.31252
Sint Maarten (Dutch part),SXM,2021-11-01,127.21239,,195.0367,49.86482
Sint Maarten (Dutch part),SXM,2021-11-08,127.75648,,196.61574,49.482704
Sint Maarten (Dutch part),SXM,2021-11-15,128.37059,,198.24297,49.12201
Sint Maarten (Dutch part),SXM,2021-11-22,128.8814,,199.82176,48.775543
Sint Maarten (Dutch part),SXM,2021-11-29,129.38756,,201.36026,48.40079
Sint Maarten (Dutch part),SXM,2021-12-06,129.89713,,202.8765,48.09945
Sint Maarten (Dutch part),SXM,2021-12-13,130.4012,,204.41951,47.764175
Sint Maarten (Dutch part),SXM,2021-12-20,131.04791,,205.97746,47.384262
Sint Maarten (Dutch part),SXM,2021-12-27,132.22249,,207.97946,47.117493
Sint Maarten (Dutch part),SXM,2022-01-03,134.85895,,211.18898,47.888046
Sint Maarten (Dutch part),SXM,2022-01-10,137.88152,,213.90874,49.596016
Sint Maarten (Dutch part),SXM,2022-01-17,140.67786,,216.11432,51.35367
Sint Maarten (Dutch part),SXM,2022-01-24,145.63457,,220.10135,55.05494
Sint Maarten (Dutch part),SXM,2022-01-31,146.91919,,222.45912,55.873672
Sint Maarten (Dutch part),SXM,2022-02-07,149.88295,,225.74518,57.671864
Sint Maarten (Dutch part),SXM,2022-02-14,152.1374,,229.2544,58.274456
Sint Maarten (Dutch part),SXM,2022-02-21,153.76534,,231.62723,59.37411
Sint Maarten (Dutch part),SXM,2022-02-28,154.50725,,233.24017,59.684647
Sint Maarten (Dutch part),SXM,2022-03-07,154.94977,,234.99066,59.610542
Sint Maarten (Dutch part),SXM,2022-03-14,155.32034,,236.55959,59.528435
Sint Maarten (Dutch part),SXM,2022-03-21,156.34105,,238.44644,59.573307
Sint Maarten (Dutch part),SXM,2022-03-28,157.03255,,240.25989,59.429985
Sint Maarten (Dutch part),SXM,2022-04-04,157.34665,,241.81932,59.245808
Sint Maarten (Dutch part),SXM,2022-04-11,157.66061,,243.20062,59.061714
Sint Maarten (Dutch part),SXM,2022-04-18,157.96977,,244.70924,58.8628
Sint Maarten (Dutch part),SXM,2022-04-25,158.23253,,244.59085,58.624195
Sint Maarten (Dutch part),SXM,2022-05-02,158.48071,,244.50722,58.401024
Sint Maarten (Dutch part),SXM,2022-05-09,158.88672,,246.29535,58.251873
Sint Maarten (Dutch part),SXM,2022-05-16,159.10611,,246.46265,57.59485
Sint Maarten (Dutch part),SXM,2022-05-23,159.37938,,246.60771,57.012573
Sint Maarten (Dutch part),SXM,2022-05-30,159.8503,,248.29967,57.029404
Sint Maarten (Dutch part),SXM,2022-06-06,160.38863,,250.06581,56.93965
Sint Maarten (Dutch part),SXM,2022-06-13,160.7514,,251.76126,56.895897
Sint Maarten (Dutch part),SXM,2022-06-20,161.05696,,253.4909,56.87901
Sint Maarten (Dutch part),SXM,2022-06-27,161.41891,,255.22243,56.779556
Sint Maarten (Dutch part),SXM,2022-07-04,162.24825,,257.2497,56.793602
Sint Maarten (Dutch part),SXM,2022-07-11,162.84244,,259.31616,56.56096
Sint Maarten (Dutch part),SXM,2022-07-18,163.13153,,261.15286,56.366722
Sint Maarten (Dutch part),SXM,2022-07-25,163.44649,,262.98413,56.197887
Sint Maarten (Dutch part),SXM,2022-08-01,163.78882,,264.40216,56.07222
Sint Maarten (Dutch part),SXM,2022-08-08,164.03804,,265.35742,55.92233
Sint Maarten (Dutch part),SXM,2022-08-15,164.364,,266.3116,55.76993
Sint Maarten (Dutch part),SXM,2022-08-22,164.62708,,267.2936,55.550327
Sint Maarten (Dutch part),SXM,2022-08-29,164.87903,,268.2445,55.343147
Sint Maarten (Dutch part),SXM,2022-09-05,165.05429,,269.21603,55.1562
Sint Maarten (Dutch part),SXM,2022-09-12,165.18103,,270.18085,54.988
Sint Maarten (Dutch part),SXM,2022-09-19,165.1837,,270.41718,54.80468
Sint Maarten (Dutch part),SXM,2022-09-26,165.31174,,270.62637,54.561474
Sint Maarten (Dutch part),SXM,2022-10-03,165.3863,,270.8228,53.781803
Sint Maarten (Dutch part),SXM,2022-10-10,165.50299,,271.0154,53.10798
Sint Maarten (Dutch part),SXM,2022-10-17,165.67305,,271.2622,52.471504
Sint Maarten (Dutch part),SXM,2022-10-24,166.39926,,271.70453,52.445778
Sint Maarten (Dutch part),SXM,2022-10-31,167.23645,,272.14862,52.36473
Sint Maarten (Dutch part),SXM,2022-11-07,167.58511,,272.59628,51.99901
Sint Maarten (Dutch part),SXM,2022-11-14,167.70572,,272.80695,51.298737
Sint Maarten (Dutch part),SXM,2022-11-21,167.82909,,272.98813,50.639244
Sint Maarten (Dutch part),SXM,2022-11-28,168.0202,,274.6478,49.945168
Sint Maarten (Dutch part),SXM,2022-12-05,168.12149,,276.27496,49.27829
Sint Maarten (Dutch part),SXM,2022-12-12,168.33847,,277.93924,48.557796
Sint Maarten (Dutch part),SXM,2022-12-19,168.60939,,279.6473,47.94463
Sint Maarten (Dutch part),SXM,2022-12-26,168.82884,,281.31177,47.2202
Sint Maarten (Dutch part),SXM,2023-01-02,169.04639,,281.22742,46.62434
Sint Maarten (Dutch part),SXM,2023-01-09,169.32883,,281.27588,45.96381
Sint Maarten (Dutch part),SXM,2023-01-16,169.6106,,281.32242,45.302906
Sint Maarten (Dutch part),SXM,2023-01-23,169.7821,,281.26193,44.737877
Sint Maarten (Dutch part),SXM,2023-01-30,170.57866,,281.94934,44.6165
Sint Maarten (Dutch part),SXM,2023-02-06,171.19742,,283.16537,44.54478
Sint Maarten (Dutch part),SXM,2023-02-13,171.4131,,284.4355,43.86617
Sint Maarten (Dutch part),SXM,2023-02-20,171.62527,,285.70688,43.16442
Sint Maarten (Dutch part),SXM,2023-02-27,171.7808,,286.9737,42.426685
Sint Maarten (Dutch part),SXM,2023-03-06,172.96269,,288.8983,42.995514
Sint Maarten (Dutch part),SXM,2023-03-13,173.56792,,290.28,42.506207
Sint Maarten (Dutch part),SXM,2023-03-20,173.73985,,291.5147,41.67565
Sint Maarten (Dutch part),SXM,2023-03-27,173.85051,,292.79156,40.88169
Sint Maarten (Dutch part),SXM,2023-04-03,174.0501,,294.12097,40.136898
Sint Maarten (Dutch part),SXM,2023-04-10,174.24928,,295.466,39.40185
Sint Maarten (Dutch part),SXM,2023-04-17,174.49876,,296.68658,38.644764
Sint Maarten (Dutch part),SXM,2023-04-24,174.68246,,297.30048,37.90713
Sint Maarten (Dutch part),SXM,2023-05-01,174.92734,,297.59625,37.1695
Sint Maarten (Dutch part),SXM,2023-05-08,175.1765,,297.88815,36.306023
Sint Maarten (Dutch part),SXM,2023-05-15,175.42056,,298.18378,35.558426
Sint Maarten (Dutch part),SXM,2023-05-22,175.60423,,298.47845,34.81083
Sint Maarten (Dutch part),SXM,2023-05-29,175.7338,,298.7902,33.966835
Sint Maarten (Dutch part),SXM,2023-06-05,176.08502,,299.30475,33.32266
Sint Maarten (Dutch part),SXM,2023-06-12,176.207,,300.28708,32.558178
Sint Maarten (Dutch part),SXM,2023-06-19,176.38737,,301.99664,31.770792
Sint Maarten (Dutch part),SXM,2023-06-26,176.57094,,303.61487,30.999084
Sint Maarten (Dutch part),SXM,2023-07-03,176.70897,,305.3651,30.21365
Sint Maarten (Dutch part),SXM,2023-07-10,176.88606,,306.98175,29.432146
Sint Maarten (Dutch part),SXM,2023-07-17,176.99338,,308.7619,28.654127
Sint Maarten (Dutch part),SXM,2023-07-24,177.10384,,310.59976,27.929995
Sint Maarten (Dutch part),SXM,2023-07-31,177.21036,,312.37988,27.151976
Sint Maarten (Dutch part),SXM,2023-08-07,177.3173,,313.1015,26.773401
Sint Maarten (Dutch part),SXM,2023-08-14,177.36314,,313.70065,26.044504
Sint Maarten (Dutch part),SXM,2023-08-21,177.40901,,314.29776,25.707928
Sint Maarten (Dutch part),SXM,2023-08-28,177.51663,,314.7537,25.345139
Sint Maarten (Dutch part),SXM,2023-09-04,177.62408,,315.2074,24.986254
Sint Maarten (Dutch part),SXM,2023-09-11,177.732,,315.6723,24.610304
Sint Maarten (Dutch part),SXM,2023-09-18,177.90102,,316.20276,24.246603
Sint Maarten (Dutch part),SXM,2023-09-25,178.13564,,316.73016,23.887392
Sint Maarten (Dutch part),SXM,2023-10-02,178.24628,,317.27917,23.345022
Sint Maarten (Dutch part),SXM,2023-10-09,178.37625,,317.74408,22.967337
Sint Maarten (Dutch part),SXM,2023-10-16,178.50623,,318.209,22.590622
Sint Maarten (Dutch part),SXM,2023-10-23,178.6362,,318.67395,22.212936
Sint Maarten (Dutch part),SXM,2023-10-30,178.76617,,319.04327,22.13361
Sint Maarten (Dutch part),SXM,2023-11-06,178.89497,,319.45245,21.930035
Sint Maarten (Dutch part),SXM,2023-11-13,179.02377,,319.8206,21.743185
Sint Maarten (Dutch part),SXM,2023-11-18,179.06117,,320.07816,21.593899
Sint Maarten (Dutch part),SXM,2020-04-05,,2,,
Sint Maarten (Dutch part),SXM,2020-04-12,,9,,
Sint Maarten (Dutch part),SXM,2020-04-19,,9,,
Sint Maarten (Dutch part),SXM,2020-04-26,,12,,
Sint Maarten (Dutch part),SXM,2020-05-03,,13,,
Sint Maarten (Dutch part),SXM,2020-05-10,,15,,
Sint Maarten (Dutch part),SXM,2020-05-17,,15,,
Sint Maarten (Dutch part),SXM,2020-05-24,,15,,
Sint Maarten (Dutch part),SXM,2020-05-31,,15,,
Sint Maarten (Dutch part),SXM,2020-06-07,,15,,
Sint Maarten (Dutch part),SXM,2020-06-14,,15,,
Sint Maarten (Dutch part),SXM,2020-06-21,,15,,
Sint Maarten (Dutch part),SXM,2020-06-28,,15,,
Sint Maarten (Dutch part),SXM,2020-07-05,,15,,
Sint Maarten (Dutch part),SXM,2020-07-12,,15,,
Sint Maarten (Dutch part),SXM,2020-07-19,,15,,
Sint Maarten (Dutch part),SXM,2020-07-26,,15,,
Sint Maarten (Dutch part),SXM,2020-08-02,,15,,
Sint Maarten (Dutch part),SXM,2020-08-09,,16,,
Sint Maarten (Dutch part),SXM,2020-08-16,,17,,
Sint Maarten (Dutch part),SXM,2020-08-23,,17,,
Sint Maarten (Dutch part),SXM,2020-08-30,,17,,
Sint Maarten (Dutch part),SXM,2020-09-06,,19,,
Sint Maarten (Dutch part),SXM,2020-09-13,,19,,
Sint Maarten (Dutch part),SXM,2020-09-20,,19,,
Sint Maarten (Dutch part),SXM,2020-09-27,,22,,
Sint Maarten (Dutch part),SXM,2020-10-04,,22,,
Sint Maarten (Dutch part),SXM,2020-10-11,,22,,
Sint Maarten (Dutch part),SXM,2020-10-18,,22,,
Sint Maarten (Dutch part),SXM,2020-10-25,,22,,
Sint Maarten (Dutch part),SXM,2020-11-01,,22,,
Sint Maarten (Dutch part),SXM,2020-11-08,,22,,
Sint Maarten (Dutch part),SXM,2020-11-15,,23,,
Sint Maarten (Dutch part),SXM,2020-11-22,,24,,
Sint Maarten (Dutch part),SXM,2020-11-29,,25,,
Sint Maarten (Dutch part),SXM,2020-12-06,,25,,
Sint Maarten (Dutch part),SXM,2020-12-13,,26,,
Sint Maarten (Dutch part),SXM,2020-12-20,,26,,
Sint Maarten (Dutch part),SXM,2020-12-27,,26,,
Sint Maarten (Dutch part),SXM,2021-01-03,,27,,
Sint Maarten (Dutch part),SXM,2021-01-10,,27,,
Sint Maarten (Dutch part),SXM,2021-01-17,,27,,
Sint Maarten (Dutch part),SXM,2021-01-24,,27,,
Sint Maarten (Dutch part),SXM,2021-01-31,,27,,
Sint Maarten (Dutch part),SXM,2021-02-07,,27,,
Sint Maarten (Dutch part),SXM,2021-02-14,,27,,
Sint Maarten (Dutch part),SXM,2021-02-21,,27,,
Sint Maarten (Dutch part),SXM,2021-02-28,,27,,
Sint Maarten (Dutch part),SXM,2021-03-07,,27,,
Sint Maarten (Dutch part),SXM,2021-03-14,,27,,
Sint Maarten (Dutch part),SXM,2021-03-21,,27,,
Sint Maarten (Dutch part),SXM,2021-03-28,,27,,
Sint Maarten (Dutch part),SXM,2021-04-04,,27,,
Sint Maarten (Dutch part),SXM,2021-04-11,,27,,
Sint Maarten (Dutch part),SXM,2021-04-18,,27,,
Sint Maarten (Dutch part),SXM,2021-04-25,,27,,
Sint Maarten (Dutch part),SXM,2021-05-02,,27,,
Sint Maarten (Dutch part),SXM,2021-05-09,,27,,
Sint Maarten (Dutch part),SXM,2021-05-16,,27,,
Sint Maarten (Dutch part),SXM,2021-05-23,,27,,
Sint Maarten (Dutch part),SXM,2021-05-30,,28,,
Sint Maarten (Dutch part),SXM,2021-06-06,,28,,
Sint Maarten (Dutch part),SXM,2021-06-13,,31,,
Sint Maarten (Dutch part),SXM,2021-06-20,,32,,
Sint Maarten (Dutch part),SXM,2021-06-27,,33,,
Sint Maarten (Dutch part),SXM,2021-07-04,,33,,
Sint Maarten (Dutch part),SXM,2021-07-11,,34,,
Sint Maarten (Dutch part),SXM,2021-07-18,,34,,
Sint Maarten (Dutch part),SXM,2021-07-25,,34,,
Sint Maarten (Dutch part),SXM,2021-08-01,,34,,
Sint Maarten (Dutch part),SXM,2021-08-08,,34,,
Sint Maarten (Dutch part),SXM,2021-08-15,,39,,
Sint Maarten (Dutch part),SXM,2021-08-22,,42,,
Sint Maarten (Dutch part),SXM,2021-08-29,,47,,
Sint Maarten (Dutch part),SXM,2021-09-05,,56,,
Sint Maarten (Dutch part),SXM,2021-09-12,,57,,
Sint Maarten (Dutch part),SXM,2021-09-19,,59,,
Sint Maarten (Dutch part),SXM,2021-09-26,,61,,
Sint Maarten (Dutch part),SXM,2021-10-03,,66,,
Sint Maarten (Dutch part),SXM,2021-10-10,,68,,
Sint Maarten (Dutch part),SXM,2021-10-17,,70,,
Sint Maarten (Dutch part),SXM,2021-10-24,,75,,
Sint Maarten (Dutch part),SXM,2021-10-31,,75,,
Sint Maarten (Dutch part),SXM,2021-11-07,,75,,
Sint Maarten (Dutch part),SXM,2021-11-14,,75,,
Sint Maarten (Dutch part),SXM,2021-11-21,,75,,
Sint Maarten (Dutch part),SXM,2021-11-28,,75,,
Sint Maarten (Dutch part),SXM,2021-12-05,,75,,
Sint Maarten (Dutch part),SXM,2021-12-12,,75,,
Sint Maarten (Dutch part),SXM,2021-12-19,,75,,
Sint Maarten (Dutch part),SXM,2021-12-26,,75,,
Sint Maarten (Dutch part),SXM,2022-01-02,,75,,
Sint Maarten (Dutch part),SXM,2022-01-09,,75,,
Sint Maarten (Dutch part),SXM,2022-01-16,,75,,
Sint Maarten (Dutch part),SXM,2022-01-23,,77,,
Sint Maarten (Dutch part),SXM,2022-01-30,,79,,
Sint Maarten (Dutch part),SXM,2022-02-06,,79,,
Sint Maarten (Dutch part),SXM,2022-02-13,,83,,
Sint Maarten (Dutch part),SXM,2022-02-20,,84,,
Sint Maarten (Dutch part),SXM,2022-02-27,,85,,
Sint Maarten (Dutch part),SXM,2022-03-06,,85,,
Sint Maarten (Dutch part),SXM,2022-03-13,,85,,
Sint Maarten (Dutch part),SXM,2022-03-20,,85,,
Sint Maarten (Dutch part),SXM,2022-03-27,,86,,
Sint Maarten (Dutch part),SXM,2022-04-03,,86,,
Sint Maarten (Dutch part),SXM,2022-04-10,,86,,
Sint Maarten (Dutch part),SXM,2022-04-17,,86,,
Sint Maarten (Dutch part),SXM,2022-04-24,,86,,
Sint Maarten (Dutch part),SXM,2022-05-01,,86,,
Sint Maarten (Dutch part),SXM,2022-05-08,,86,,
Sint Maarten (Dutch part),SXM,2022-05-15,,86,,
Sint Maarten (Dutch part),SXM,2022-05-22,,86,,
Sint Maarten (Dutch part),SXM,2022-05-29,,86,,
Sint Maarten (Dutch part),SXM,2022-06-05,,86,,
Sint Maarten (Dutch part),SXM,2022-06-12,,86,,
Sint Maarten (Dutch part),SXM,2022-06-19,,86,,
Sint Maarten (Dutch part),SXM,2022-06-26,,86,,
Sint Maarten (Dutch part),SXM,2022-07-03,,86,,
Sint Maarten (Dutch part),SXM,2022-07-10,,87,,
Sint Maarten (Dutch part),SXM,2022-07-17,,87,,
Sint Maarten (Dutch part),SXM,2022-07-24,,87,,
Sint Maarten (Dutch part),SXM,2022-07-31,,87,,
Sint Maarten (Dutch part),SXM,2022-08-07,,87,,
Sint Maarten (Dutch part),SXM,2022-08-14,,87,,
Sint Maarten (Dutch part),SXM,2022-08-21,,87,,
Sint Maarten (Dutch part),SXM,2022-08-28,,87,,
Sint Maarten (Dutch part),SXM,2022-09-04,,87,,
Sint Maarten (Dutch part),SXM,2022-09-11,,87,,
Sint Maarten (Dutch part),SXM,2022-09-18,,87,,
Sint Maarten (Dutch part),SXM,2022-09-25,,87,,
Sint Maarten (Dutch part),SXM,2022-10-02,,87,,
Sint Maarten (Dutch part),SXM,2022-10-09,,87,,
Sint Maarten (Dutch part),SXM,2022-10-16,,87,,
Sint Maarten (Dutch part),SXM,2022-10-23,,87,,
Sint Maarten (Dutch part),SXM,2022-10-30,,88,,
Sint Maarten (Dutch part),SXM,2022-11-06,,89,,
Sint Maarten (Dutch part),SXM,2022-11-13,,89,,
Sint Maarten (Dutch part),SXM,2022-11-20,,89,,
Sint Maarten (Dutch part),SXM,2022-11-27,,89,,
Sint Maarten (Dutch part),SXM,2022-12-04,,89,,
Sint Maarten (Dutch part),SXM,2022-12-11,,89,,
Sint Maarten (Dutch part),SXM,2022-12-18,,89,,
Sint Maarten (Dutch part),SXM,2022-12-25,,89,,
Sint Maarten (Dutch part),SXM,2023-01-01,,89,,
Sint Maarten (Dutch part),SXM,2023-01-08,,89,,
Sint Maarten (Dutch part),SXM,2023-01-15,,89,,
Sint Maarten (Dutch part),SXM,2023-01-22,,89,,
Sint Maarten (Dutch part),SXM,2023-01-29,,89,,
Sint Maarten (Dutch part),SXM,2023-02-05,,90,,
Sint Maarten (Dutch part),SXM,2023-02-12,,90,,
Sint Maarten (Dutch part),SXM,2023-02-19,,90,,
Sint Maarten (Dutch part),SXM,2023-02-26,,90,,
Sint Maarten (Dutch part),SXM,2023-03-05,,90,,
Sint Maarten (Dutch part),SXM,2023-03-12,,92,,
Sint Maarten (Dutch part),SXM,2023-03-19,,92,,
Sint Maarten (Dutch part),SXM,2023-03-26,,92,,
Sint Maarten (Dutch part),SXM,2023-04-02,,92,,
Sint Maarten (Dutch part),SXM,2023-04-09,,92,,
Sint Maarten (Dutch part),SXM,2023-04-16,,92,,
Sint Maarten (Dutch part),SXM,2023-04-23,,92,,
Sint Maarten (Dutch part),SXM,2023-04-30,,92,,
Sint Maarten (Dutch part),SXM,2023-05-07,,92,,
Sint Maarten (Dutch part),SXM,2023-05-14,,92,,
Sint Maarten (Dutch part),SXM,2023-05-21,,92,,
Sint Maarten (Dutch part),SXM,2023-05-28,,92,,
Sint Maarten (Dutch part),SXM,2023-06-04,,92,,
Sint Maarten (Dutch part),SXM,2023-06-11,,92,,
Sint Maarten (Dutch part),SXM,2023-06-18,,92,,
Sint Maarten (Dutch part),SXM,2023-06-25,,92,,
Sint Maarten (Dutch part),SXM,2023-07-02,,92,,
Sint Maarten (Dutch part),SXM,2023-07-09,,92,,
Sint Maarten (Dutch part),SXM,2023-07-16,,92,,
Sint Maarten (Dutch part),SXM,2023-07-23,,92,,
Sint Maarten (Dutch part),SXM,2023-07-30,,92,,
Sint Maarten (Dutch part),SXM,2023-08-06,,92,,
Sint Maarten (Dutch part),SXM,2023-08-13,,92,,
Sint Maarten (Dutch part),SXM,2023-08-20,,92,,
Sint Maarten (Dutch part),SXM,2023-08-27,,92,,
Sint Maarten (Dutch part),SXM,2023-09-03,,92,,
Sint Maarten (Dutch part),SXM,2023-09-10,,92,,
Sint Maarten (Dutch part),SXM,2023-09-17,,92,,
Sint Maarten (Dutch part),SXM,2023-09-24,,92,,
Sint Maarten (Dutch part),SXM,2023-10-01,,92,,
Sint Maarten (Dutch part),SXM,2023-10-08,,92,,
Sint Maarten (Dutch part),SXM,2023-10-15,,92,,
Sint Maarten (Dutch part),SXM,2023-10-22,,92,,
Sint Maarten (Dutch part),SXM,2023-10-29,,92,,
Sint Maarten (Dutch part),SXM,2023-11-05,,92,,
Sint Maarten (Dutch part),SXM,2023-11-12,,92,,
Sint Maarten (Dutch part),SXM,2023-11-19,,92,,
Sint Maarten (Dutch part),SXM,2023-11-26,,92,,
Sint Maarten (Dutch part),SXM,2023-12-03,,92,,
Sint Maarten (Dutch part),SXM,2023-12-10,,92,,
Sint Maarten (Dutch part),SXM,2023-12-17,,92,,
Sint Maarten (Dutch part),SXM,2023-12-24,,92,,
Sint Maarten (Dutch part),SXM,2023-12-31,,92,,
Slovakia,SVK,2020-01-01,0,,0,0
Slovakia,SVK,2020-01-06,0,,0,0
Slovakia,SVK,2020-01-13,0,,0,0
Slovakia,SVK,2020-01-20,0,,0,0
Slovakia,SVK,2020-01-27,-49.38085,,-49.38085,-49.38085
Slovakia,SVK,2020-02-03,-124.09504,,-124.09504,-124.09504
Slovakia,SVK,2020-02-10,-127.97589,,-127.97589,-127.97589
Slovakia,SVK,2020-02-17,-210.69008,,-210.69008,-210.69008
Slovakia,SVK,2020-02-24,-247.5471,,-247.5471,-247.5471
Slovakia,SVK,2020-03-02,-260.20413,,-260.20413,-260.20413
Slovakia,SVK,2020-03-09,-237.26114,,-237.26114,-237.26114
Slovakia,SVK,2020-03-16,-127.31816,,-127.31816,-127.31816
Slovakia,SVK,2020-03-23,-121.97519,,-121.97519,-121.97519
Slovakia,SVK,2020-03-30,-54.23221,,-54.23221,-54.23221
Slovakia,SVK,2020-04-06,-94.08923,,-94.08923,-94.08923
Slovakia,SVK,2020-04-13,-139.14626,,-139.14626,-139.14626
Slovakia,SVK,2020-04-20,-168.20328,,-168.20328,-168.20328
Slovakia,SVK,2020-04-27,-174.6603,,-174.6603,-174.6603
Slovakia,SVK,2020-05-04,-121.31732,,-121.31732,-121.31732
Slovakia,SVK,2020-05-11,-83.774345,,-83.774345,-83.774345
Slovakia,SVK,2020-05-18,-88.63137,,-88.63137,-88.63137
Slovakia,SVK,2020-05-25,-126.48839,,-126.48839,-126.48839
Slovakia,SVK,2020-06-01,-82.94541,,-82.94541,-82.94541
Slovakia,SVK,2020-06-08,-71.402435,,-71.402435,-71.402435
Slovakia,SVK,2020-06-15,-124.85946,,-124.85946,-124.85946
Slovakia,SVK,2020-06-22,-111.71648,,-111.71648,-111.71648
Slovakia,SVK,2020-06-29,-64.373505,,-64.373505,-64.373505
Slovakia,SVK,2020-07-06,-30.630524,,-30.630524,-30.630524
Slovakia,SVK,2020-07-13,-28.287546,,-28.287546,-28.287546
Slovakia,SVK,2020-07-20,-91.94457,,-91.94457,-91.94457
Slovakia,SVK,2020-07-27,-80.20159,,-80.20159,-80.20159
Slovakia,SVK,2020-08-03,23.341385,,23.341385,23.341385
Slovakia,SVK,2020-08-10,28.284363,,28.284363,28.284363
Slovakia,SVK,2020-08-17,56.22734,,56.22734,56.22734
Slovakia,SVK,2020-08-24,127.77032,,127.77032,127.77032
Slovakia,SVK,2020-08-31,153.9133,,153.9133,153.9133
Slovakia,SVK,2020-09-07,241.05627,,241.05627,241.05627
Slovakia,SVK,2020-09-14,228.59926,,228.59926,228.59926
Slovakia,SVK,2020-09-21,282.14224,,282.14224,282.14224
Slovakia,SVK,2020-09-28,430.4852,,430.4852,430.4852
Slovakia,SVK,2020-10-05,520.8282,,520.8282,520.8282
Slovakia,SVK,2020-10-12,717.17114,,717.17114,717.17114
Slovakia,SVK,2020-10-19,1015.11414,,1015.11414,1015.11414
Slovakia,SVK,2020-10-26,1380.0571,,1380.0571,1380.0571
Slovakia,SVK,2020-11-02,1813.0001,,1813.0001,1813.0001
Slovakia,SVK,2020-11-09,2221.143,,2221.143,2221.143
Slovakia,SVK,2020-11-16,2586.486,,2586.486,2586.486
Slovakia,SVK,2020-11-23,3006.029,,3006.029,3006.029
Slovakia,SVK,2020-11-30,3490.572,,3490.572,3490.572
Slovakia,SVK,2020-12-07,4034.715,,4034.715,4034.715
Slovakia,SVK,2020-12-14,4566.458,,4566.458,4566.458
Slovakia,SVK,2020-12-21,5269.401,,5269.401,5269.401
Slovakia,SVK,2020-12-28,6236.4487,,6236.4487,6236.4487
Slovakia,SVK,2021-01-04,7171.8154,,7171.8154,7171.8154
Slovakia,SVK,2021-01-11,8150.349,,8150.349,8150.349
Slovakia,SVK,2021-01-18,8967.549,,8967.549,8967.549
